1	0.168294196961579	-0.192279498375911
1	0.181859485365136	-0.150197449354335
1	0.0282240016119734	0.0299754419325905
1	-0.151360499061586	0.182589050145526
1	-0.191784854932628	0.167331127707211
1	-0.0558830996397852	-0.00177026185808078
1	0.131397319743758	-0.169244080835034
1	0.197871649324676	-0.181115672401325
1	0.0824236970483513	-0.0264703500195546
1	-0.108804222177874	0.152511690095921
1	-0.199998041310141	0.191275185680901
1	-0.107314583600087	0.0541811576615738
1	0.0840334073653282	-0.132726776842594
1	0.198121471138974	-0.197606324818572
1	0.130057568031423	-0.080807529064613
1	-0.0575806633330131	0.110285336248338
