1	0.749450762184663	0.486005941875312	0.259400973910264	0.716900189693555
1	0.742846852616291	0.48419305146401	0.267336872772789	0.711431728355695
1	0.695145021136428	0.529313575200086	0.284553333304465	0.657004714746909
1	0.646468497144357	0.579286467767385	0.295304907570867	0.599659876368907
1	0.646013397054171	0.588551871514311	0.289151733774374	0.596444513327527
1	0.694266577822723	0.549026279153786	0.272121474313168	0.65070613123908
1	0.742371866646423	0.496089615868773	0.260125866378448	0.707991767919395
1	0.749724163711659	0.479038589263168	0.263604672005682	0.71888223973582
1	0.711131920272769	0.513679039714018	0.279601506901411	0.675460072735739
1	0.657011904274454	0.567775555534291	0.293791444140326	0.612343564259679
1	0.639952182845425	0.591406755626005	0.292571931882413	0.590267021913809
1	0.678122089730601	0.563789015892364	0.277141886726941	0.632126878003641
1	0.731786577748911	0.509297604307894	0.262181119741744	0.695073876635048
1	0.752706359126321	0.478359476064782	0.26095542900316	0.721726353605845
1	0.725668937693289	0.499738126715115	0.274504653130561	0.692097237122797
1	0.670779533893075	0.553600586359948	0.290935083195921	0.628600330644202
